# BLASTP 2.17.0+
# Query: pdb|9VJL|B Chain B, Receptor-interacting serine/threonine-protein kinase 1
# Database: /localdisk/home/s2837201/public_html/ICA/data/job_14/blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
pdb|9VJL|B	9VJL_B	100.000	16	0	0	1	16	1	16	2.57e-07	31.2
# BLASTP 2.17.0+
# Query: pdb|9VJL|A Chain A, Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1
# Database: /localdisk/home/s2837201/public_html/ICA/data/job_14/blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
pdb|9VJL|A	9VJL_A	100.000	106	0	0	1	106	1	106	3.14e-81	224
pdb|9VJL|A	Q70KF4.2	21.739	23	18	0	40	62	1976	1998	4.9	16.9
pdb|9VJL|A	Q70KF4.2	27.451	51	33	2	60	106	2971	3021	8.4	16.2
# BLASTP 2.17.0+
# Query: sp|Q9ESU6.2|BRD4_MOUSE RecName: Full=Bromodomain-containing protein 4; AltName: Full=Mitotic chromosome-associated protein; Short=MCAP
# Database: /localdisk/home/s2837201/public_html/ICA/data/job_14/blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
sp|Q9ESU6.2|BRD4_MOUSE	Q9ESU6.2	100.000	1400	0	0	1	1400	1	1400	0.0	2764
sp|Q9ESU6.2|BRD4_MOUSE	Q70KF4.2	25.862	116	65	5	515	628	2649	2745	1.3	22.7
sp|Q9ESU6.2|BRD4_MOUSE	Q70KF4.2	23.881	67	40	3	1032	1094	1059	1118	2.8	21.9
# BLASTP 2.17.0+
# Query: sp|Q70KF4.2|CMYA5_MOUSE RecName: Full=Cardiomyopathy-associated protein 5; AltName: Full=Heart and skeletal muscle-specific and sprouty domain-containing; AltName: Full=Myospryn; AltName: Full=Stretch-response protein 553; AltName: Full=Stretch-responsive fibronectin protein type 3; AltName: Full=TRIM-like protein
# Database: /localdisk/home/s2837201/public_html/ICA/data/job_14/blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
sp|Q70KF4.2|CMYA5_MOUSE	Q70KF4.2	100.000	3739	0	0	1	3739	1	3739	0.0	7532
# BLASTP 2.17.0+
# Query: sp|Q2TBA3.2|MALT1_MOUSE RecName: Full=Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog; AltName: Full=Paracaspase
# Database: /localdisk/home/s2837201/public_html/ICA/data/job_14/blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 13 hits found
sp|Q2TBA3.2|MALT1_MOUSE	Q2TBA3.2	100.000	832	0	0	1	832	1	832	0.0	1735
sp|Q2TBA3.2|MALT1_MOUSE	Q70KF4.2	30.556	36	25	0	115	150	944	979	7.4	19.6
sp|Q2TBA3.2|MALT1_MOUSE	Q70KF4.2	25.000	36	27	0	214	249	1266	1301	7.8	19.6
sp|Q2TBA3.2|MALT1_MOUSE	Q70KF4.2	31.818	22	15	0	54	75	3515	3536	8.4	19.2
sp|Q2TBA3.2|MALT1_MOUSE	Q70KF4.2	40.000	15	9	0	40	54	715	729	9.8	19.2
sp|Q2TBA3.2|MALT1_MOUSE	9XRL_D	23.913	46	31	1	552	593	21	66	8.6	18.9
sp|Q2TBA3.2|MALT1_MOUSE	9XRL_p	23.913	46	31	1	552	593	21	66	8.6	18.9
sp|Q2TBA3.2|MALT1_MOUSE	9XRL_O	23.913	46	31	1	552	593	21	66	8.6	18.9
sp|Q2TBA3.2|MALT1_MOUSE	9XRL_q	23.913	46	31	1	552	593	21	66	8.6	18.9
